#HU_to_Material
-1000	     'air'	           0	           0	7.900000e-01	2.100000e-01	           0	           0
    0	    'pmma'	8.000000e-02	6.000000e-01	           0	3.200000e-01	           0	           0
#HU_to_Density
-1000	           0
   -1	           0
    0	1.190000e+00
 4500	1.190000e+00
#HU_to_Stopping_Power
-1000	           0
   -1	           0
    0	1.163463e+00
 4500	1.163463e+00
