0.00000000	 0.00000000
0.50000000	 421.03778546
1.00000000	 265.91108936
1.50000000	 197.91792166
2.00000000	 160.23506235
2.50000000	 135.93692213
3.00000000	 118.25333456
3.50000000	 104.96922604
4.00000000	 94.64923557
4.50000000	 86.39899904
5.00000000	 79.52215201
5.50000000	 73.74868341
6.00000000	 68.86320087
6.50000000	 64.60344133
7.00000000	 60.88426137
7.50000000	 57.61256319
8.00000000	 54.69950123
8.50000000	 52.09363812
9.00000000	 49.74726064
9.50000000	 47.62165123
10.00000000	 45.68669729
10.50000000	 43.91668579
11.00000000	 42.29421603
11.50000000	 40.79548056
12.00000000	 39.40906896
12.50000000	 38.12258027
13.00000000	 36.92541150
13.50000000	 35.80815963
14.00000000	 34.76322275
14.50000000	 33.78319887
15.00000000	 32.86238598
15.50000000	 31.99548327
16.00000000	 31.17758942
16.50000000	 30.40470325
17.00000000	 29.67312417
17.50000000	 28.97945136
18.00000000	 28.32078415
18.50000000	 27.69442182
19.00000000	 27.09816399
19.50000000	 26.52971045
20.00000000	 25.98706050
20.50000000	 25.46861385
21.00000000	 24.97267039
21.50000000	 24.49772972
22.00000000	 24.04249155
22.50000000	 23.60575578
23.00000000	 23.18632221
23.50000000	 22.78319053
24.00000000	 22.39546076
24.50000000	 22.02213267
25.00000000	 21.66250609
25.50000000	 21.31578111
26.00000000	 20.98115732
26.50000000	 20.65823463
27.00000000	 20.34631335
27.50000000	 20.04469305
28.00000000	 19.75307377
28.50000000	 19.47075547
29.00000000	 19.19743798
29.50000000	 18.93262149
30.00000000	 18.67580570
30.50000000	 18.42679050
31.00000000	 18.18517611
31.50000000	 17.95056231
32.00000000	 17.72274912
32.50000000	 17.50133652
33.00000000	 17.28612443
33.50000000	 17.07681283
34.00000000	 16.87320174
34.50000000	 16.67499114
35.00000000	 16.48198094
35.50000000	 16.29397105
36.00000000	 16.11086165
36.50000000	 15.93225265
37.00000000	 15.75814385
37.50000000	 15.58833546
38.00000000	 15.42262736
38.50000000	 15.26091956
39.00000000	 15.10301196
39.50000000	 14.94890477
40.00000000	 14.79819787
40.50000000	 14.65099097
41.00000000	 14.50718447
41.50000000	 14.36647827
42.00000000	 14.22887217
42.50000000	 14.09426627
43.00000000	 13.96256058
43.50000000	 13.83365498
44.00000000	 13.70754968
44.50000000	 13.58394458
45.00000000	 13.46293948
45.50000000	 13.34443468
46.00000000	 13.22822998
46.50000000	 13.11442538
47.00000000	 13.00282108
47.50000000	 12.89331678
48.00000000	 12.78601248
48.50000000	 12.68080849
49.00000000	 12.57750458
49.50000000	 12.47620079
50.00000000	 12.37669709
50.50000000	 12.27909349
51.00000000	 12.18318999
51.50000000	 12.08908649
52.00000000	 11.99668319
52.50000000	 11.90588009
53.00000000	 11.81657689
53.50000000	 11.72897379
54.00000000	 11.64277089
54.50000000	 11.55806789
55.00000000	 11.47486509
55.50000000	 11.39296239
56.00000000	 11.31245969
56.50000000	 11.23325699
57.00000000	 11.15545449
57.50000000	 11.07875209
58.00000000	 11.00334949
58.50000000	 10.92924719
59.00000000	 10.85614499
59.50000000	 10.78424259
60.00000000	 10.71354039
60.50000000	 10.64383829
61.00000000	 10.57523619
61.50000000	 10.50763409
62.00000000	 10.44113210
62.50000000	 10.37553019
63.00000000	 10.31092819
63.50000000	 10.24732630
64.00000000	 10.18462450
64.50000000	 10.12282280
65.00000000	 10.06182099
65.50000000	 10.00181921
66.00000000	 9.94260759
66.50000000	 9.88422594
67.00000000	 9.82666432
67.50000000	 9.76990274
68.00000000	 9.71392120
68.50000000	 9.65869969
69.00000000	 9.60422821
69.50000000	 9.55048676
70.00000000	 9.49746534
70.50000000	 9.44514395
71.00000000	 9.39351259
71.50000000	 9.34255125
72.00000000	 9.29225993
72.50000000	 9.24261865
73.00000000	 9.19360739
73.50000000	 9.14522615
74.00000000	 9.09745494
74.50000000	 9.05028376
75.00000000	 9.00369259
75.50000000	 8.95769144
76.00000000	 8.91225032
76.50000000	 8.86736922
77.00000000	 8.82302814
77.50000000	 8.77922707
78.00000000	 8.73595603
78.50000000	 8.69319501
79.00000000	 8.65094402
79.50000000	 8.60917303
80.00000000	 8.56791204
80.50000000	 8.52713109
81.00000000	 8.48682015
81.50000000	 8.44697923
82.00000000	 8.40758834
82.50000000	 8.36863745
83.00000000	 8.33013656
83.50000000	 8.29207571
84.00000000	 8.25442487
84.50000000	 8.21720404
85.00000000	 8.18038322
85.50000000	 8.14398242
86.00000000	 8.10796164
86.50000000	 8.07234085
87.00000000	 8.03711009
87.50000000	 8.00224934
88.00000000	 7.96776860
88.50000000	 7.93364788
89.00000000	 7.89988716
89.50000000	 7.86648646
90.00000000	 7.83342577
90.50000000	 7.80071508
91.00000000	 7.76834441
91.50000000	 7.73630375
92.00000000	 7.70459310
92.50000000	 7.67320246
93.00000000	 7.64213183
93.50000000	 7.61137121
94.00000000	 7.58092060
94.50000000	 7.55076999
95.00000000	 7.52092940
95.50000000	 7.49136882
96.00000000	 7.46210824
96.50000000	 7.43312768
97.00000000	 7.40442712
97.50000000	 7.37600656
98.00000000	 7.34786602
98.50000000	 7.31998549
99.00000000	 7.29237496
99.50000000	 7.26502444
100.00000000	 7.23793393
100.50000000	 7.21109342
101.00000000	 7.18451292
101.50000000	 7.15817244
102.00000000	 7.13207195
102.50000000	 7.10622147
103.00000000	 7.08060100
103.50000000	 7.05522054
104.00000000	 7.03006009
104.50000000	 7.00512963
105.00000000	 6.98042918
105.50000000	 6.95594874
106.00000000	 6.93168831
106.50000000	 6.90763789
107.00000000	 6.88379746
